         15x4E                    (15x4E.dat)                                  12/21/14                       
                                                                                                              
                                                                                                              
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                        
                                                                                                              
         DEFINITIONS:                                                                                         
         J=V/nD (advance ratio)                                                                               
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                              
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                               
         Pe=Ct*J/Cp (efficiency)                                                                              
         V  (model speed in MPH)                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       1000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0611      0.0188       0.001       0.072       0.098              
         0.2        0.02      0.0490      0.0597      0.0189       0.001       0.073       0.096              
         0.4        0.03      0.0955      0.0584      0.0189       0.001       0.073       0.094              
         0.7        0.05      0.1396      0.0569      0.0189       0.001       0.073       0.092              
         0.9        0.06      0.1813      0.0555      0.0189       0.001       0.073       0.089              
         1.1        0.08      0.2205      0.0539      0.0189       0.001       0.073       0.087              
         1.3        0.09      0.2573      0.0523      0.0189       0.001       0.073       0.084              
         1.5        0.11      0.2917      0.0506      0.0188       0.001       0.072       0.082              
         1.8        0.12      0.3236      0.0489      0.0187       0.001       0.072       0.079              
         2.0        0.14      0.3534      0.0471      0.0186       0.001       0.071       0.076              
         2.2        0.15      0.3810      0.0452      0.0184       0.001       0.071       0.073              
         2.4        0.17      0.4063      0.0433      0.0181       0.001       0.070       0.070              
         2.6        0.19      0.4294      0.0414      0.0179       0.001       0.069       0.067              
         2.9        0.20      0.4507      0.0394      0.0176       0.001       0.068       0.063              
         3.1        0.22      0.4697      0.0373      0.0172       0.001       0.066       0.060              
         3.3        0.23      0.4865      0.0352      0.0168       0.001       0.065       0.057              
         3.5        0.25      0.5013      0.0330      0.0163       0.001       0.063       0.053              
         3.7        0.26      0.5136      0.0308      0.0157       0.001       0.061       0.050              
         4.0        0.28      0.5238      0.0285      0.0151       0.001       0.058       0.046              
         4.2        0.29      0.5322      0.0261      0.0144       0.001       0.056       0.042              
         4.4        0.31      0.5375      0.0237      0.0136       0.001       0.053       0.038              
         4.6        0.32      0.5385      0.0213      0.0128       0.001       0.049       0.034              
         4.8        0.34      0.5343      0.0188      0.0120       0.001       0.046       0.030              
         5.1        0.36      0.5235      0.0163      0.0110       0.001       0.043       0.026              
         5.3        0.37      0.5039      0.0137      0.0101       0.001       0.039       0.022              
         5.5        0.39      0.4718      0.0110      0.0090       0.001       0.035       0.018              
         5.7        0.40      0.4213      0.0084      0.0080       0.000       0.031       0.013              
         5.9        0.42      0.3414      0.0056      0.0069       0.000       0.026       0.009              
         6.2        0.43      0.2124      0.0028      0.0058       0.000       0.022       0.005              
         6.4        0.45     -0.0011      0.0000      0.0047       0.000       0.018       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       2000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0612      0.0188       0.009       0.290       0.395              
         0.4        0.02      0.0490      0.0599      0.0189       0.009       0.291       0.386              
         0.9        0.03      0.0955      0.0585      0.0189       0.009       0.292       0.377              
         1.3        0.05      0.1397      0.0570      0.0190       0.009       0.292       0.368              
         1.8        0.06      0.1813      0.0556      0.0190       0.009       0.292       0.358              
