         17x6E                    (17x6E.dat)                                  12/21/14                       
                                                                                                              
                                                                                                              
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                        
                                                                                                              
         DEFINITIONS:                                                                                         
         J=V/nD (advance ratio)                                                                               
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                              
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                               
         Pe=Ct*J/Cp (efficiency)                                                                              
         V  (model speed in MPH)                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       1000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0736      0.0240       0.003       0.170       0.194              
         0.3        0.02      0.0564      0.0722      0.0241       0.003       0.171       0.190              
         0.6        0.04      0.1100      0.0707      0.0242       0.003       0.171       0.186              
         0.9        0.06      0.1609      0.0691      0.0242       0.003       0.172       0.182              
         1.2        0.08      0.2089      0.0675      0.0243       0.003       0.172       0.177              
         1.5        0.09      0.2541      0.0657      0.0243       0.003       0.172       0.173              
         1.8        0.11      0.2965      0.0639      0.0243       0.003       0.172       0.168              
         2.1        0.13      0.3361      0.0620      0.0243       0.003       0.172       0.163              
         2.4        0.15      0.3728      0.0599      0.0242       0.003       0.171       0.158              
         2.7        0.17      0.4066      0.0578      0.0240       0.003       0.170       0.152              
         3.0        0.19      0.4376      0.0555      0.0238       0.003       0.169       0.146              
         3.3        0.21      0.4658      0.0532      0.0236       0.003       0.167       0.140              
         3.6        0.23      0.4913      0.0508      0.0233       0.003       0.165       0.134              
         3.9        0.24      0.5140      0.0483      0.0230       0.003       0.163       0.127              
         4.2        0.26      0.5347      0.0458      0.0225       0.003       0.160       0.120              
         4.5        0.28      0.5529      0.0432      0.0220       0.002       0.156       0.114              
         4.8        0.30      0.5690      0.0405      0.0214       0.002       0.152       0.107              
         5.1        0.32      0.5829      0.0378      0.0207       0.002       0.147       0.099              
         5.4        0.34      0.5942      0.0350      0.0199       0.002       0.141       0.092              
         5.7        0.36      0.6032      0.0321      0.0190       0.002       0.135       0.084              
         6.0        0.38      0.6095      0.0292      0.0180       0.002       0.128       0.077              
         6.3        0.39      0.6136      0.0262      0.0168       0.002       0.119       0.069              
         6.6        0.41      0.6136      0.0231      0.0156       0.002       0.110       0.061              
         6.9        0.43      0.6074      0.0200      0.0142       0.002       0.101       0.053              
         7.2        0.45      0.5924      0.0168      0.0128       0.001       0.091       0.044              
         7.5        0.47      0.5654      0.0135      0.0112       0.001       0.080       0.036              
         7.8        0.49      0.5199      0.0102      0.0096       0.001       0.068       0.027              
         8.1        0.51      0.4400      0.0069      0.0079       0.001       0.056       0.018              
         8.4        0.53      0.2926      0.0034      0.0062       0.001       0.044       0.009              
         8.7        0.54     -0.0003      0.0000      0.0046       0.001       0.033       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       2000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0738      0.0240       0.022       0.682       0.777              
         0.6        0.02      0.0564      0.0724      0.0241       0.022       0.685       0.762              
         1.2        0.04      0.1100      0.0709      0.0242       0.022       0.687       0.746              
         1.8        0.06      0.1608      0.0693      0.0243       0.022       0.689       0.729              
         2.4        0.08      0.2089      0.0677      0.0244       0.022       0.691       0.712              
         3.0        0.09      0.2541      0.0659      0.0244       0.022       0.692       0.693              
         3.6        0.11      0.2965      0.0641      0.0244       0.022       0.691       0.674              
         4.2        0.13      0.3361      0.0621      0.0243       0.022       0.690       0.653              
         4.8        0.15      0.3728      0.0601      0.0242       0.022       0.687       0.632              
         5.4        0.17      0.4067      0.0579      0.0241       0.022       0.683       0.609              
