         20x8E                    (20x8E.dat)                                  12/22/14                       
                                                                                                              
                                                                                                              
         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======                                        
                                                                                                              
         DEFINITIONS:                                                                                         
         J=V/nD (advance ratio)                                                                               
         Ct=T/(rho * n**2 * D**4) (thrust coef.)                                                              
         Cp=P/(rho * n**3 * D**5) (power coef.)                                                               
         Pe=Ct*J/Cp (efficiency)                                                                              
         V  (model speed in MPH)                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       1000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0785      0.0264       0.007       0.429       0.400              
         0.4        0.02      0.0591      0.0770      0.0265       0.007       0.430       0.393              
         0.8        0.04      0.1154      0.0756      0.0266       0.007       0.432       0.385              
         1.2        0.06      0.1689      0.0739      0.0267       0.007       0.433       0.377              
         1.5        0.08      0.2196      0.0722      0.0268       0.007       0.435       0.368              
         1.9        0.10      0.2672      0.0705      0.0268       0.007       0.435       0.359              
         2.3        0.12      0.3119      0.0686      0.0268       0.007       0.436       0.350              
         2.7        0.14      0.3536      0.0666      0.0268       0.007       0.435       0.339              
         3.1        0.16      0.3924      0.0645      0.0268       0.007       0.434       0.329              
         3.5        0.18      0.4281      0.0623      0.0266       0.007       0.432       0.317              
         3.9        0.20      0.4609      0.0599      0.0265       0.007       0.429       0.305              
         4.2        0.22      0.4906      0.0575      0.0262       0.007       0.425       0.293              
         4.6        0.24      0.5174      0.0549      0.0259       0.007       0.420       0.280              
         5.0        0.26      0.5412      0.0522      0.0255       0.007       0.414       0.266              
         5.4        0.28      0.5622      0.0494      0.0251       0.006       0.406       0.252              
         5.8        0.31      0.5806      0.0466      0.0245       0.006       0.398       0.238              
         6.2        0.33      0.5970      0.0438      0.0239       0.006       0.387       0.223              
         6.6        0.35      0.6109      0.0408      0.0231       0.006       0.375       0.208              
         6.9        0.37      0.6229      0.0378      0.0222       0.006       0.360       0.192              
         7.3        0.39      0.6321      0.0347      0.0212       0.005       0.344       0.177              
         7.7        0.41      0.6387      0.0315      0.0201       0.005       0.325       0.160              
         8.1        0.43      0.6426      0.0282      0.0188       0.005       0.305       0.144              
         8.5        0.45      0.6439      0.0249      0.0173       0.004       0.281       0.127              
         8.9        0.47      0.6395      0.0215      0.0157       0.004       0.255       0.110              
         9.2        0.49      0.6268      0.0181      0.0141       0.004       0.228       0.092              
         9.6        0.51      0.6021      0.0146      0.0123       0.003       0.200       0.074              
        10.0        0.53      0.5592      0.0110      0.0104       0.003       0.169       0.056              
        10.4        0.55      0.4811      0.0074      0.0084       0.002       0.137       0.038              
        10.8        0.57      0.3272      0.0037      0.0065       0.002       0.105       0.019              
        11.2        0.59     -0.0026      0.0000      0.0047       0.001       0.076       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
         PROP RPM =       2000                                                                                
                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0787      0.0260       0.053       1.685       1.605              
         0.8        0.02      0.0602      0.0773      0.0261       0.054       1.693       1.576              
         1.5        0.04      0.1176      0.0758      0.0262       0.054       1.699       1.545              
         2.3        0.06      0.1722      0.0742      0.0263       0.054       1.705       1.512              
         3.1        0.08      0.2238      0.0725      0.0263       0.054       1.709       1.477              
         3.9        0.10      0.2726      0.0707      0.0264       0.054       1.710       1.441              
         4.6        0.12      0.3184      0.0688      0.0264       0.054       1.710       1.402              
         5.4        0.14      0.3612      0.0668      0.0263       0.054       1.708       1.362              
         6.2        0.16      0.4012      0.0647      0.0262       0.054       1.702       1.319              
         6.9        0.18      0.4383      0.0625      0.0261       0.054       1.692       1.274              
         7.7        0.20      0.4725      0.0601      0.0259       0.053       1.678       1.226              
         8.5        0.22      0.5038      0.0576      0.0256       0.053       1.660       1.175              
         9.2        0.24      0.5321      0.0550      0.0252       0.052       1.637       1.122              
        10.0        0.26      0.5576      0.0523      0.0248       0.051       1.610       1.067              
        10.8        0.28      0.5804      0.0496      0.0243       0.050       1.578       1.011              
        11.6        0.30      0.6006      0.0468      0.0237       0.049       1.541       0.954              
        12.3        0.33      0.6187      0.0439      0.0231       0.047       1.497       0.894              
        13.1        0.35      0.6341      0.0409      0.0223       0.046       1.447       0.834              
